,symbol,spot_price,near_contract,near_contract_price,dominant_contract,dominant_contract_price,near_basis,dom_basis,near_basis_rate,dom_basis_rate,date
5228,PG,2740.0,pg2011,3598.0,pg2011,3598.0,858.0,858.0,0.31313868613138696,0.31313868613138696,20200708
5229,PM,2332.0,PM007,2180.0,PM007,2180.0,-152.0,-152.0,-0.065180102915952,-0.065180102915952,20200708
5230,CF,12098.5,CF007,11630.0,CF009,11935.0,-468.5,-163.5,-0.03872380873662029,-0.013514071992395738,20200708
5231,SR,5743.33,SR007,5200.0,SR009,5220.0,-543.3299999999999,-523.3299999999999,-0.09460191213111557,-0.0911196117931583,20200708
5232,TA,3616.67,TA007,3584.0,TA009,3640.0,-32.67000000000007,23.329999999999927,-0.009033171397998752,0.006450685298907466,20200708
5233,OI,8117.5,OI007,7980.0,OI009,7691.0,-137.5,-426.5,-0.016938712657837973,-0.052540806898675685,20200708
5234,MA,1665.0,MA007,1697.0,MA009,1797.0,32.0,132.0,0.01921921921921932,0.07927927927927936,20200708
5235,FG,1508.0,FG007,1554.0,FG009,1528.0,46.0,20.0,0.0305039787798409,0.013262599469495928,20200708
5236,RS,5400.0,RS007,4883.0,RS009,4959.0,-517.0,-441.0,-0.09574074074074079,-0.08166666666666667,20200708
5237,RM,2353.33,RM007,2310.0,RM009,2381.0,-43.32999999999993,27.670000000000073,-0.018412207382729973,0.0117578070223896,20200708
5238,SF,6169.0,SF007,6134.0,SF010,5686.0,-35.0,-483.0,-0.005673528934997618,-0.0782946993029664,20200708
5239,SM,6216.67,SM007,6568.0,SM009,6618.0,351.3299999999999,401.3299999999999,0.056514178812772764,0.06455706994258992,20200708
5240,CY,20500.0,CY007,19775.0,CY009,19305.0,-725.0,-1195.0,-0.03536585365853662,-0.05829268292682932,20200708
5241,UR,1646.67,UR007,1591.0,UR009,1545.0,-55.67000000000007,-101.67000000000007,-0.03380762387120673,-0.06174278999435223,20200708
5242,SA,1316.67,SA007,1120.0,SA009,1384.0,-196.67000000000007,67.32999999999993,-0.14936924210318459,0.05113657940106475,20200708
5243,CU,49930.0,cu2007,49800.0,cu2008,49660.0,-130.0,-270.0,-0.0026036451031443697,-0.0054075705988383405,20200708
5244,AL,14320.0,al2007,14325.0,al2008,14050.0,5.0,-270.0,0.00034916201117307644,-0.0188547486033519,20200708
5245,ZN,17380.0,zn2007,16830.0,zn2008,16805.0,-550.0,-575.0,-0.03164556962025311,-0.03308400460299199,20200708
5246,PB,15050.0,pb2007,15035.0,pb2008,14755.0,-15.0,-295.0,-0.0009966777408637606,-0.019601328903654514,20200708
5247,NI,106750.0,ni2007,106360.0,ni2010,107400.0,-390.0,650.0,-0.0036533957845433784,0.006088992974238927,20200708
5248,SN,141000.0,sn2007,140720.0,sn2009,140990.0,-280.0,-10.0,-0.001985815602836838,-7.092198581559739e-05,20200708
5249,AU,399.4,au2007,400.12,au2012,401.9,0.7200000000000273,2.5,0.0018027040560841812,0.006259389083625333,20200708
5250,AG,4357.33,ag2007,4364.0,ag2012,4415.0,6.670000000000073,57.67000000000007,0.001530753924995354,0.013235169243550615,20200708
5251,RB,3517.0,rb2007,3632.0,rb2010,3678.0,115.0,161.0,0.03269832243389259,0.04577765140744949,20200708
5252,WR,3690.0,wr2007,3980.0,wr2010,3965.0,290.0,275.0,0.07859078590785917,0.07452574525745259,20200708
5253,HC,3850.0,hc2007,3721.0,hc2010,3672.0,-129.0,-178.0,-0.033506493506493484,-0.04623376623376618,20200708
5254,FU,3737.5,fu2008,1635.0,fu2009,1718.0,-2102.5,-2019.5,-0.5625418060200669,-0.5403344481605351,20200708
5255,BU,2475.0,bu2007,2758.0,bu2012,2828.0,283.0,353.0,0.11434343434343441,0.14262626262626266,20200708
5256,RU,10490.0,ru2007,10565.0,ru2009,10625.0,75.0,135.0,0.007149666348903683,0.012869399428026673,20200708
5257,SP,4350.0,sp2007,4194.0,sp2009,4422.0,-156.0,72.0,-0.035862068965517246,0.016551724137930934,20200708
5258,SS,13450.0,ss2007,13510.0,ss2009,13500.0,60.0,50.0,0.004460966542750855,0.0037174721189590088,20200708
5259,C,2080.0,c2007,2108.0,c2009,2133.0,28.0,53.0,0.013461538461538414,0.02548076923076925,20200709
5260,CS,2593.33,cs2007,2428.0,cs2009,2473.0,-165.32999999999993,-120.32999999999993,-0.06375200996402308,-0.046399802570440296,20200709
5261,A,5330.0,a2007,5402.0,a2009,4799.0,72.0,-531.0,0.013508442776735352,-0.09962476547842403,20200709
5262,M,2917.5,m2007,2750.0,m2009,2903.0,-167.5,-14.5,-0.05741216795201376,-0.004970008568980333,20200709
5263,Y,5866.67,y2007,5398.0,y2009,5822.0,-468.6700000000001,-44.67000000000007,-0.07988688642790542,-0.007614200219204448,20200709
5264,P,5388.0,p2007,5162.0,p2009,5086.0,-226.0,-302.0,-0.04194506310319224,-0.05605048255382328,20200709
5265,JD,2745.0,jd2007,3066.0,jd2009,3931.0,321.0,1186.0,0.11693989071038247,0.43205828779599265,20200709
5266,L,7450.0,l2007,6805.0,l2009,7300.0,-645.0,-150.0,-0.08657718120805369,-0.020134228187919434,20200709
5267,V,6450.0,v2007,6400.0,v2009,6550.0,-50.0,100.0,-0.007751937984496138,0.015503875968992276,20200709
5268,PP,8066.67,pp2007,7730.0,pp2009,7696.0,-336.6700000000001,-370.6700000000001,-0.041735933166969774,-0.04595080745834401,20200709
5269,I,814.22,i2007,840.0,i2009,791.0,25.779999999999973,-23.220000000000027,0.03166220431824329,-0.028518090933654316,20200709
5270,EG,3616.67,eg2007,3488.0,eg2009,3566.0,-128.67000000000007,-50.67000000000007,-0.03557692573555238,-0.01401012533628998,20200709
5271,EB,5433.33,eb2007,5360.0,eb2009,5691.0,-73.32999999999993,257.6700000000001,-0.013496327298360256,0.04742395547481926,20200709
5272,PG,2763.33,pg2011,3623.0,pg2011,3623.0,859.6700000000001,859.6700000000001,0.3110992896251987,0.3110992896251987,20200709
5273,PM,2328.0,PM007,2180.0,PM007,2180.0,-148.0,-148.0,-0.06357388316151202,-0.06357388316151202,20200709
5274,CF,12099.67,CF007,11735.0,CF009,12040.0,-364.6700000000001,-59.67000000000007,-0.0301388384972483,-0.0049315394552083,20200709
5275,SR,5716.67,SR007,5210.0,SR009,5244.0,-506.6700000000001,-472.6700000000001,-0.08863026902025128,-0.0826827506223029,20200709
5276,TA,3607.22,TA007,3574.0,TA009,3630.0,-33.2199999999998,22.7800000000002,-0.009209307998957583,0.006315112468881834,20200709
5277,OI,8140.0,OI007,8042.0,OI009,7751.0,-98.0,-389.0,-0.012039312039312078,-0.047788697788697765,20200709
5278,MA,1660.0,MA007,1701.0,MA009,1802.0,41.0,142.0,0.024698795180722932,0.08554216867469888,20200709
5279,FG,1512.0,FG007,1563.0,FG009,1537.0,51.0,25.0,0.03373015873015883,0.016534391534391624,20200709
5280,RS,5400.0,RS007,4883.0,RS009,4959.0,-517.0,-441.0,-0.09574074074074079,-0.08166666666666667,20200709
5281,RM,2353.33,RM007,2314.0,RM009,2385.0,-39.32999999999993,31.670000000000073,-0.016712488261314773,0.013457526143804799,20200709
5282,SF,6169.0,SF007,5988.0,SF010,5682.0,-181.0,-487.0,-0.029340249635273152,-0.07894310260982329,20200709
5283,SM,6216.67,SM007,6590.0,SM009,6642.0,373.3299999999999,425.3299999999999,0.060053050909892214,0.06841765768490204,20200709
5284,CY,20500.0,CY007,19915.0,CY009,19440.0,-585.0,-1060.0,-0.028536585365853684,-0.05170731707317078,20200709
5285,UR,1646.67,UR007,1594.0,UR009,1548.0,-52.67000000000007,-98.67000000000007,-0.031985765211001604,-0.05992093133414711,20200709
5286,SA,1333.33,SA007,1125.0,SA009,1393.0,-208.32999999999993,59.67000000000007,-0.15624789061972655,0.04475261188152979,20200709
5287,CU,50680.0,cu2007,50530.0,cu2008,50370.0,-150.0,-310.0,-0.0029597474348855846,-0.006116811365430186,20200709
5288,AL,14320.0,al2007,14435.0,al2008,14215.0,115.0,-105.0,0.0080307262569832,-0.007332402234636826,20200709
5289,ZN,18040.0,zn2007,17430.0,zn2008,17405.0,-610.0,-635.0,-0.033813747228381374,-0.035199556541019916,20200709
5290,PB,15250.0,pb2007,15310.0,pb2008,14935.0,60.0,-315.0,0.003934426229508237,-0.02065573770491802,20200709
5291,NI,106800.0,ni2007,106140.0,ni2010,107260.0,-660.0,460.0,-0.006179775280898858,0.004307116104868891,20200709
5292,SN,140750.0,sn2007,140460.0,sn2009,140750.0,-290.0,0.0,-0.0020603907637655183,0.0,20200709
5293,AU,401.61,au2007,400.12,au2012,405.12,-1.490000000000009,3.509999999999991,-0.003710066980403881,0.008739822215582338,20200709
5294,AG,4435.67,ag2007,4444.0,ag2012,4501.0,8.329999999999927,65.32999999999993,0.0018779575577083651,0.014728327400370222,20200709
5295,RB,3572.0,rb2007,3660.0,rb2010,3720.0,88.0,148.0,0.024636058230683044,0.04143337066069419,20200709
5296,WR,3771.67,wr2007,3980.0,wr2105,3908.0,208.32999999999993,136.32999999999993,0.05523547924394223,0.036145792182242786,20200709
5297,HC,3900.0,hc2007,3721.0,hc2010,3716.0,-179.0,-184.0,-0.04589743589743589,-0.04717948717948717,20200709
5298,FU,3737.5,fu2008,1641.0,fu2009,1720.0,-2096.5,-2017.5,-0.5609364548494984,-0.539799331103679,20200709
5299,BU,2475.0,bu2007,2752.0,bu2012,2836.0,277.0,361.0,0.11191919191919197,0.1458585858585859,20200709
5300,RU,10540.0,ru2007,10700.0,ru2009,10710.0,160.0,170.0,0.015180265654648917,0.016129032258064502,20200709
5301,SP,4350.0,sp2007,4194.0,sp2009,4430.0,-156.0,80.0,-0.035862068965517246,0.01839080459770126,20200709
5302,SS,13450.0,ss2007,13510.0,ss2009,13525.0,60.0,75.0,0.004460966542750855,0.005576208178438735,20200709
5303,C,2085.71,c2007,2108.0,c2009,2143.0,22.289999999999964,57.289999999999964,0.010687008260975794,0.027467864659995955,20200710
5304,CS,2593.33,cs2007,2428.0,cs2009,2485.0,-165.32999999999993,-108.32999999999993,-0.06375200996402308,-0.04177254726548485,20200710
5305,A,5330.0,a2007,5402.0,a2009,4782.0,72.0,-548.0,0.013508442776735352,-0.10281425891181983,20200710
5306,M,2922.5,m2007,2750.0,m2009,2918.0,-172.5,-4.5,-0.05902480752780159,-0.0015397775876817565,20200710
5307,Y,5866.67,y2007,5398.0,y2009,5814.0,-468.6700000000001,-52.67000000000007,-0.07988688642790542,-0.008977835808047896,20200710
5308,P,5388.0,p2007,5162.0,p2009,5008.0,-226.0,-380.0,-0.04194506310319224,-0.0705270972531552,20200710
5309,JD,2810.0,jd2007,3109.0,jd2009,3897.0,299.0,1087.0,0.10640569395017785,0.3868327402135232,20200710
5310,L,7450.0,l2007,7105.0,l2009,7250.0,-345.0,-200.0,-0.04630872483221482,-0.02684563758389258,20200710
5311,V,6487.5,v2007,6400.0,v2009,6575.0,-87.5,87.5,-0.013487475915221592,0.01348747591522148,20200710
5312,PP,8066.67,pp2007,7748.0,pp2009,7655.0,-318.6700000000001,-411.6700000000001,-0.039504529130359844,-0.05103344998617765,20200710
5313,I,815.89,i2007,827.5,i2009,791.0,11.610000000000014,-24.889999999999986,0.014229859417323354,-0.03050656338476998,20200710
5314,EG,3616.67,eg2007,3488.0,eg2009,3506.0,-128.67000000000007,-110.67000000000007,-0.03557692573555238,-0.03059997179726104,20200710
5315,EB,5400.0,eb2007,5360.0,eb2009,5585.0,-40.0,185.0,-0.007407407407407418,0.03425925925925921,20200710
5316,PG,2780.0,pg2011,3629.0,pg2011,3629.0,849.0,849.0,0.3053956834532374,0.3053956834532374,20200710
5317,PM,2328.0,PM007,2180.0,PM007,2180.0,-148.0,-148.0,-0.06357388316151202,-0.06357388316151202,20200710
5318,CF,12153.5,CF007,11775.0,CF009,12110.0,-378.5,-43.5,-0.031143292055786365,-0.0035792158637429905,20200710
5319,SR,5716.67,SR007,5204.0,SR009,5217.0,-512.6700000000001,-499.6700000000001,-0.0896798310904775,-0.08740577993832077,20200710
5320,TA,3557.22,TA007,3502.0,TA009,3572.0,-55.2199999999998,14.7800000000002,-0.015523358127976339,0.004154929973406274,20200710
5321,OI,8140.0,OI007,7956.0,OI009,7749.0,-184.0,-391.0,-0.022604422604422636,-0.04803439803439802,20200710
5322,MA,1657.5,MA007,1639.0,MA009,1786.0,-18.5,128.5,-0.011161387631975828,0.07752639517345394,20200710
5323,FG,1516.0,FG007,1567.0,FG009,1541.0,51.0,25.0,0.03364116094986813,0.01649076517150405,20200710
5324,RS,5400.0,RS007,4883.0,RS009,4959.0,-517.0,-441.0,-0.09574074074074079,-0.08166666666666667,20200710
5325,RM,2353.33,RM007,2321.0,RM009,2392.0,-32.32999999999993,38.67000000000007,-0.013737979798838174,0.016432034606281398,20200710
5326,SF,6170.33,SF007,5814.0,SF010,5660.0,-356.3299999999999,-510.3299999999999,-0.05774893725295083,-0.08270708373782276,20200710
5327,SM,6200.0,SM007,6598.0,SM009,6652.0,398.0,452.0,0.06419354838709679,0.0729032258064517,20200710
5328,CY,20500.0,CY007,19985.0,CY009,19510.0,-515.0,-990.0,-0.025121951219512217,-0.04829268292682931,20200710
5329,UR,1650.0,UR007,1596.0,UR009,1550.0,-54.0,-100.0,-0.032727272727272716,-0.06060606060606055,20200710
5330,SA,1333.33,SA007,1123.0,SA009,1390.0,-210.32999999999993,56.67000000000007,-0.1577478943697359,0.042502606256515696,20200710
5331,CU,50720.0,cu2007,50540.0,cu2008,50500.0,-180.0,-220.0,-0.0035488958990536057,-0.004337539432176629,20200710
5332,AL,14730.0,al2007,14625.0,al2008,14330.0,-105.0,-400.0,-0.007128309572301372,-0.02715546503733879,20200710
5333,ZN,18300.0,zn2007,17610.0,zn2008,17570.0,-690.0,-730.0,-0.03770491803278686,-0.03989071038251368,20200710
5334,PB,15450.0,pb2007,15510.0,pb2008,15095.0,60.0,-355.0,0.003883495145631022,-0.022977346278317157,20200710
5335,NI,105650.0,ni2007,105050.0,ni2010,106320.0,-600.0,670.0,-0.0056791292001893146,0.006341694273544807,20200710
5336,SN,140250.0,sn2007,139870.0,sn2009,140410.0,-380.0,160.0,-0.0027094474153297465,0.0011408199643494488,20200710
5337,AU,401.61,au2007,400.12,au2012,402.96,-1.490000000000009,1.349999999999966,-0.003710066980403881,0.003361470082916096,20200710
5338,AG,4435.67,ag2007,4391.0,ag2012,4484.0,-44.67000000000007,48.32999999999993,-0.010070631945117703,0.01089576095606759,20200710
5339,RB,3572.0,rb2007,3620.0,rb2010,3703.0,48.0,131.0,0.013437849944008873,0.03667413213885773,20200710
5340,WR,3771.67,wr2007,3980.0,wr2105,3908.0,208.32999999999993,136.32999999999993,0.05523547924394223,0.036145792182242786,20200710
5341,HC,3880.0,hc2007,3870.0,hc2010,3706.0,-10.0,-174.0,-0.002577319587628857,-0.04484536082474222,20200710
5342,FU,3737.5,fu2008,1610.0,fu2009,1681.0,-2127.5,-2056.5,-0.5692307692307692,-0.5502341137123745,20200710
5343,BU,2475.0,bu2007,2690.0,bu2012,2816.0,215.0,341.0,0.08686868686868676,0.13777777777777778,20200710
5344,RU,10470.0,ru2007,10700.0,ru2009,10570.0,230.0,100.0,0.021967526265520565,0.009551098376313183,20200710
5345,SP,4350.0,sp2007,4194.0,sp2009,4412.0,-156.0,62.0,-0.035862068965517246,0.01425287356321836,20200710
5346,SS,13475.0,ss2007,13510.0,ss2009,13445.0,35.0,-30.0,0.0025974025974024872,-0.0022263450834879572,20200710
5347,C,2091.43,c2007,2108.0,c2009,2142.0,16.570000000000164,50.570000000000164,0.007922808795895797,0.024179628292603672,20200713
5348,CS,2593.33,cs2007,2428.0,cs2009,2482.0,-165.32999999999993,-111.32999999999993,-0.06375200996402308,-0.04292936109172374,20200713
5349,A,5330.0,a2007,5402.0,a2009,4766.0,72.0,-564.0,0.013508442776735352,-0.10581613508442778,20200713
5350,M,2917.5,m2007,2750.0,m2009,2885.0,-167.5,-32.5,-0.05741216795201376,-0.011139674378748965,20200713
5351,Y,5826.67,y2007,5398.0,y2009,5804.0,-428.6700000000001,-22.670000000000073,-0.07357032404443709,-0.003890730039628143,20200713
5352,P,5324.0,p2007,5162.0,p2009,5002.0,-162.0,-322.0,-0.0304282494365139,-0.06048084147257704,20200713
5353,JD,2810.0,jd2007,3091.0,jd2009,3959.0,281.0,1149.0,0.10000000000000009,0.40889679715302485,20200713
5354,L,7450.0,l2007,7105.0,l2009,7305.0,-345.0,-145.0,-0.04630872483221482,-0.01946308724832213,20200713
5355,V,6532.5,v2007,6400.0,v2009,6670.0,-132.5,137.5,-0.020283199387676976,0.021048603138155375,20200713
5356,PP,8033.33,pp2007,7750.0,pp2009,7692.0,-283.3299999999999,-341.3299999999999,-0.0352693092403773,-0.042489229248642846,20200713
5357,I,831.56,i2007,840.0,i2009,818.5,8.440000000000055,-13.059999999999945,0.010149598345278843,-0.015705421136177677,20200713
5358,EG,3616.67,eg2007,3488.0,eg2009,3516.0,-128.67000000000007,-100.67000000000007,-0.03557692573555238,-0.02783499738709916,20200713
5359,EB,5366.67,eb2007,5360.0,eb2009,5579.0,-6.670000000000073,212.32999999999993,-0.0012428563708967166,0.03956457169902383,20200713
5360,PG,2816.67,pg2011,3771.0,pg2011,3771.0,954.3299999999999,954.3299999999999,0.3388149836509069,0.3388149836509069,20200713
5361,PM,2328.0,PM007,2180.0,PM007,2180.0,-148.0,-148.0,-0.06357388316151202,-0.06357388316151202,20200713
5362,CF,12185.17,CF007,11835.0,CF009,12130.0,-350.1700000000001,-55.17000000000007,-0.028737391435655013,-0.0045276348216726214,20200713
5363,SR,5716.67,SR007,5201.0,SR009,5238.0,-515.6700000000001,-478.6700000000001,-0.09020461212559061,-0.08373231269252901,20200713
5364,TA,3560.56,TA007,3532.0,TA009,3586.0,-28.559999999999945,25.440000000000055,-0.008021210146718527,0.007144943492034983,20200713
5365,OI,8190.0,OI007,8044.0,OI009,7871.0,-146.0,-319.0,-0.017826617826617874,-0.03894993894993892,20200713
5366,MA,1657.5,MA007,1691.0,MA009,1799.0,33.5,141.5,0.020211161387631904,0.08536953242835588,20200713
5367,FG,1518.4,FG007,1607.0,FG009,1580.0,88.59999999999991,61.59999999999991,0.058350895679662784,0.04056902002107465,20200713
5368,RS,5400.0,RS007,4968.0,RS009,5045.0,-432.0,-355.0,-0.07999999999999996,-0.06574074074074077,20200713
5369,RM,2340.0,RM007,2280.0,RM009,2350.0,-60.0,10.0,-0.02564102564102566,0.004273504273504258,20200713
5370,SF,6168.33,SF007,5812.0,SF010,5646.0,-356.3299999999999,-522.3299999999999,-0.05776766158749613,-0.08467932163162473,20200713
5371,SM,6216.67,SM007,6598.0,SM009,6624.0,381.3299999999999,407.3299999999999,0.06133991349066292,0.06552221687816795,20200713
5372,CY,20500.0,CY007,19975.0,CY009,19500.0,-525.0,-1000.0,-0.025609756097561,-0.04878048780487809,20200713
5373,UR,1650.0,UR007,1595.0,UR009,1549.0,-55.0,-101.0,-0.033333333333333326,-0.06121212121212116,20200713
5374,SA,1333.33,SA007,1123.0,SA009,1400.0,-210.32999999999993,66.67000000000007,-0.1577478943697359,0.05000262500656261,20200713
5375,CU,53400.0,cu2007,52910.0,cu2008,52360.0,-490.0,-1040.0,-0.00917602996254685,-0.019475655430711614,20200713
5376,AL,15330.0,al2007,15235.0,al2008,14650.0,-95.0,-680.0,-0.006196999347684251,-0.04435746901500326,20200713
5377,ZN,18500.0,zn2007,18015.0,zn2009,17885.0,-485.0,-615.0,-0.02621621621621617,-0.03324324324324324,20200713
5378,PB,15750.0,pb2007,15845.0,pb2008,15410.0,95.0,-340.0,0.006031746031746055,-0.0215873015873016,20200713
5379,NI,107900.0,ni2007,106430.0,ni2010,107780.0,-1470.0,-120.0,-0.013623725671918496,-0.0011121408711770586,20200713
5380,SN,142500.0,sn2007,139520.0,sn2009,142140.0,-2980.0,-360.0,-0.020912280701754438,-0.00252631578947371,20200713
5381,AU,400.58,au2007,400.12,au2012,403.06,-0.45999999999997954,2.480000000000018,-0.0011483349143741606,0.006191023016625996,20200713
5382,AG,4447.33,ag2007,4467.0,ag2012,4515.0,19.670000000000073,67.67000000000007,0.004422878446168843,0.015215871095691114,20200713
5383,RB,3599.0,rb2007,3651.0,rb2010,3735.0,52.0,136.0,0.01444845790497351,0.037788274520700105,20200713
5384,WR,3775.0,wr2007,3980.0,wr2105,3888.0,205.0,113.0,0.054304635761589504,0.029933774834437044,20200713
5385,HC,3927.5,hc2007,3800.0,hc2010,3741.0,-127.5,-186.5,-0.03246339910884788,-0.04748567791215785,20200713
5386,FU,3737.5,fu2008,1634.0,fu2009,1705.0,-2103.5,-2032.5,-0.5628093645484951,-0.5438127090301004,20200713
5387,BU,2475.0,bu2007,2690.0,bu2012,2828.0,215.0,353.0,0.08686868686868676,0.14262626262626266,20200713
5388,RU,10524.0,ru2007,10700.0,ru2009,10610.0,176.0,86.0,0.01672367920942608,0.008171797795514912,20200713
5389,SP,4350.0,sp2007,4194.0,sp2009,4392.0,-156.0,42.0,-0.035862068965517246,0.009655172413793212,20200713
5390,SS,13525.0,ss2007,13510.0,ss2009,13580.0,-15.0,55.0,-0.0011090573012938476,0.004066543438077552,20200713
5391,C,2091.43,c2007,2103.0,c2009,2140.0,11.570000000000164,48.570000000000164,0.005532100046379718,0.023223344792797418,20200714
5392,CS,2593.33,cs2007,2428.0,cs2009,2483.0,-165.32999999999993,-110.32999999999993,-0.06375200996402308,-0.04254375648297748,20200714
5393,A,5313.33,a2007,5770.0,a2009,4714.0,456.6700000000001,-599.3299999999999,0.08594798365620049,-0.11279743588295854,20200714
5394,M,2917.5,m2007,2688.0,m2009,2867.0,-229.5,-50.5,-0.07866323907455008,-0.017309340188517597,20200714
5395,Y,5846.67,y2007,5398.0,y2009,5820.0,-448.6700000000001,-26.670000000000073,-0.07673940892850117,-0.004561570945512572,20200714
5396,P,5344.0,p2007,5162.0,p2009,5104.0,-182.0,-240.0,-0.03405688622754488,-0.04491017964071853,20200714
5397,JD,2855.0,jd2007,3135.0,jd2009,3996.0,280.0,1141.0,0.09807355516637473,0.39964973730297726,20200714
5398,L,7450.0,l2007,7160.0,l2009,7320.0,-290.0,-130.0,-0.03892617449664426,-0.01744966442953022,20200714
5399,V,6572.5,v2007,6355.0,v2009,6690.0,-217.5,117.5,-0.03309243058197031,0.01787751996957021,20200714
5400,PP,8033.33,pp2007,7707.0,pp2009,7630.0,-326.3299999999999,-403.3299999999999,-0.04062200855685005,-0.05020707477471986,20200714
5401,I,856.78,i2007,807.5,i2009,832.5,-49.27999999999997,-24.279999999999973,-0.05751768248558553,-0.028338663367492245,20200714
5402,EG,3616.67,eg2007,3488.0,eg2009,3506.0,-128.67000000000007,-110.67000000000007,-0.03557692573555238,-0.03059997179726104,20200714
5403,EB,5366.67,eb2007,5360.0,eb2009,5544.0,-6.670000000000073,177.32999999999993,-0.0012428563708967166,0.03304283661935603,20200714
5404,PG,2826.67,pg2011,3820.0,pg2011,3820.0,993.3299999999999,993.3299999999999,0.3514135006916266,0.3514135006916266,20200714
5405,PM,2328.0,PM007,2289.0,PM105,2342.0,-39.0,14.0,-0.01675257731958768,0.006013745704467333,20200714
5406,CF,12204.83,CF007,11635.0,CF009,12045.0,-569.8299999999999,-159.82999999999993,-0.0466888928399658,-0.013095635088731239,20200714
5407,SR,5710.0,SR007,5195.0,SR009,5224.0,-515.0,-486.0,-0.0901926444833625,-0.08511383537653239,20200714
5408,TA,3561.67,TA007,3528.0,TA009,3594.0,-33.67000000000007,32.32999999999993,-0.009453430553644782,0.009077202548242846,20200714
5409,OI,8250.0,OI007,8149.0,OI009,7974.0,-101.0,-276.0,-0.012242424242424277,-0.033454545454545404,20200714
5410,MA,1660.0,MA007,1701.0,MA009,1807.0,41.0,147.0,0.024698795180722932,0.08855421686746978,20200714
5411,FG,1518.4,FG007,1628.0,FG009,1601.0,109.59999999999991,82.59999999999991,0.07218124341412002,0.05439936775553211,20200714
5412,RS,5400.0,RS007,4879.0,RS009,4955.0,-521.0,-445.0,-0.0964814814814815,-0.08240740740740737,20200714
5413,RM,2313.33,RM007,2259.0,RM009,2328.0,-54.32999999999993,14.670000000000073,-0.023485624619055567,0.006341507696697057,20200714
5414,SF,6168.33,SF007,5802.0,SF010,5562.0,-366.3299999999999,-606.3299999999999,-0.05938884592750382,-0.09829727008768985,20200714
5415,SM,6216.67,SM007,6484.0,SM009,6502.0,267.3299999999999,285.3299999999999,0.0430021217146801,0.04589756252141419,20200714
5416,CY,20450.0,CY007,19905.0,CY009,19430.0,-545.0,-1020.0,-0.026650366748166232,-0.049877750611246996,20200714
5417,UR,1650.0,UR007,1597.0,UR009,1551.0,-53.0,-99.0,-0.032121212121212106,-0.06000000000000005,20200714
5418,SA,1333.33,SA007,1123.0,SA009,1390.0,-210.32999999999993,56.67000000000007,-0.1577478943697359,0.042502606256515696,20200714
5419,CU,52200.0,cu2007,52130.0,cu2009,52390.0,-70.0,190.0,-0.001340996168582409,0.0036398467432949833,20200714
5420,AL,14890.0,al2007,14930.0,al2008,14580.0,40.0,-310.0,0.002686366689053088,-0.02081934184016121,20200714
5421,ZN,18530.0,zn2007,18030.0,zn2009,18080.0,-500.0,-450.0,-0.02698327037236914,-0.024284943335132203,20200714
5422,PB,15700.0,pb2007,15820.0,pb2008,15450.0,120.0,-250.0,0.007643312101910826,-0.015923566878980888,20200714
5423,NI,108200.0,ni2007,107740.0,ni2010,109020.0,-460.0,820.0,-0.004251386321626582,0.007578558225508347,20200714
5424,SN,142500.0,sn2007,141220.0,sn2009,143110.0,-1280.0,610.0,-0.00898245614035087,0.004280701754385996,20200714
5425,AU,399.95,au2007,400.12,au2012,403.36,0.17000000000001592,3.410000000000025,0.00042505313164142855,0.008526065758219792,20200714
5426,AG,4493.0,ag2007,4514.0,ag2012,4594.0,21.0,101.0,0.0046739372357000875,0.022479412419318834,20200714
5427,RB,3599.0,rb2007,3651.0,rb2010,3735.0,52.0,136.0,0.01444845790497351,0.037788274520700105,20200714
5428,WR,3775.0,wr2007,3980.0,wr2105,3888.0,205.0,113.0,0.054304635761589504,0.029933774834437044,20200714
5429,HC,3905.0,hc2007,3800.0,hc2010,3741.0,-105.0,-164.0,-0.02688860435339313,-0.04199743918053778,20200714
5430,FU,3737.5,fu2008,1630.0,fu2009,1701.0,-2107.5,-2036.5,-0.5638795986622074,-0.5448829431438127,20200714
5431,BU,2475.0,bu2007,2690.0,bu2012,2802.0,215.0,327.0,0.08686868686868676,0.13212121212121208,20200714
5432,RU,10524.0,ru2007,10700.0,ru2009,10585.0,176.0,61.0,0.01672367920942608,0.005796275180539823,20200714
5433,SP,4350.0,sp2007,4194.0,sp2009,4400.0,-156.0,50.0,-0.035862068965517246,0.011494252873563315,20200714
5434,SS,13525.0,ss2007,13510.0,ss2009,13675.0,-15.0,150.0,-0.0011090573012938476,0.01109057301293892,20200714
5435,C,2095.71,c2009,2138.0,c2009,2138.0,42.289999999999964,42.289999999999964,0.02017931870344647,0.02017931870344647,20200715
5436,CS,2620.0,cs2009,2483.0,cs2009,2483.0,-137.0,-137.0,-0.0522900763358779,-0.0522900763358779,20200715
5437,A,5313.33,a2009,4755.0,a2009,4755.0,-558.3299999999999,-558.3299999999999,-0.10508099440463892,-0.10508099440463892,20200715
5438,M,2927.5,m2008,2869.0,m2009,2870.0,-58.5,-57.5,-0.01998292058070028,-0.01964133219470543,20200715
5439,Y,5966.67,y2008,6038.0,y2009,5920.0,71.32999999999993,-46.67000000000007,0.011954741924725232,-0.007821783339785893,20200715
5440,P,5522.0,p2008,5584.0,p2009,5246.0,62.0,-276.0,0.011227816008692493,-0.049981890619340774,20200715
5441,JD,2880.0,jd2007,3175.0,jd2009,3994.0,295.0,1114.0,0.10243055555555558,0.3868055555555556,20200715
